Tested,Results,Files
flickr_sunglasses_3727752439_907795603b_2,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","['3413571342_b9855795e2.jpg', '2774554310_007e980a90.jpg', '3187492926_8aa85f80c6.jpg', '1998457059_c9ac9a1e1a.jpg', '2396691909_6b8c2f7c44.jpg', '2473791980_805c819bd4.jpg', '2309860995_c2e2a0feeb.jpg', '2644430445_47c985a2ee.jpg', '2396025708_e4a72e2558.jpg', '2581066814_179d28f306.jpg']"
flickr_sunglasses_3727752439_907795603b_4,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]","['3503689049_63212220be.jpg', '2878190821_6e4e03dc5f.jpg', '2581066814_179d28f306.jpg', '311146855_0b65fdb169.jpg', '3530843182_35af2c821c.jpg', '2497420371_74788d7ba1.jpg', '2644430445_47c985a2ee.jpg', '3497224764_6e17544e0d.jpg', '2333288869_8c01e4c859.jpg', '2559503010_84f20b3bc9.jpg']"
flickr_sunglasses_506738508_327efdf9c3_0,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","['1167669558_87a8a467d6.jpg', '3416091866_a96003d652.jpg', '260828892_7925d27865.jpg', '2878190821_6e4e03dc5f.jpg', '3503689049_63212220be.jpg', '300577375_26cc2773a1.jpg', '2581066814_179d28f306.jpg', '3217266166_4e0091860b.jpg', '1329832826_432538d331.jpg', '1322323208_c7ecb742c6.jpg']"
flickr_sunglasses_506738508_327efdf9c3_3,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['2644430445_47c985a2ee.jpg', '3503689049_63212220be.jpg', '2718495608_d8533e3ac5.jpg', '3530843182_35af2c821c.jpg', '1547883892_e29b3db42e.jpg', '2581066814_179d28f306.jpg', '1343426964_cde3fb54e8.jpg', '2498897831_0bbb5d5b51.jpg', '1461667284_041c8a2475.jpg', '2985679744_75a7102aab.jpg']"
flickr_sunglasses_506738508_327efdf9c3_4,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","['2718495608_d8533e3ac5.jpg', '3530843182_35af2c821c.jpg', '2621415349_ef1a7e73be.jpg', '2644430445_47c985a2ee.jpg', '2309860995_c2e2a0feeb.jpg', '3503689049_63212220be.jpg', '1584315962_5b0b45d02d.jpg', '3187492926_8aa85f80c6.jpg', '270816949_ffad112278.jpg', '1343426964_cde3fb54e8.jpg']"
flickr_sunglasses_700884207_d3ec546494_1,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['3187492926_8aa85f80c6.jpg', '3430607596_7e4f74e3ff.jpg', '2473791980_805c819bd4.jpg', '3413571342_b9855795e2.jpg', '2644430445_47c985a2ee.jpg', '2333288869_8c01e4c859.jpg', '172097782_f0844ec317.jpg', '1287475186_2dee85f1a5.jpg', '3256275785_9c3af57576.jpg', '2704934519_457dc38986.jpg']"
flickr_sunglasses_700884207_d3ec546494_2,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","['3045613316_4e88862836.jpg', '241031254_0c6f30e3d1.jpg', '127490019_7c5c08cb11.jpg', '143688283_a96ded20f1.jpg', '2718495608_d8533e3ac5.jpg', '2588927489_f4da2f11ec.jpg', '1499581619_a5f65a882c.jpg', '1433142189_cda8652603.jpg', '311146855_0b65fdb169.jpg', '3025549604_38b86198f5.jpg']"
flickr_sunglasses_700884207_d3ec546494_3,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]","['3503689049_63212220be.jpg', '1547883892_e29b3db42e.jpg', '2167644298_100ca79f54.jpg', '2644430445_47c985a2ee.jpg', '200771289_31902164a7.jpg', '2431470169_0eeba7d602.jpg', '3532205154_5674b628ea.jpg', '3413571342_b9855795e2.jpg', '1167669558_87a8a467d6.jpg', '2985679744_75a7102aab.jpg']"
flickr_sunglasses_700884207_d3ec546494_4,"[1, 1, 1, 0, 1, 1, 1, 0, 0, 1]","['3503689049_63212220be.jpg', '2644430445_47c985a2ee.jpg', '1262583859_653f1469a9.jpg', '2581066814_179d28f306.jpg', '2718495608_d8533e3ac5.jpg', '2621415349_ef1a7e73be.jpg', '3530843182_35af2c821c.jpg', '3072114570_e1c0127529.jpg', '1167669558_87a8a467d6.jpg', '3718964174_cb2dc1615e.jpg']"
flickr_swing_1561658940_a947f2446a_0,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '136644343_0e2b423829.jpg', '2192131110_8a40e7c028.jpg', '3453259666_9ecaa8bb4b.jpg', '1356796100_b265479721.jpg', '1561658940_a947f2446a.jpg', '3255482333_5bcee79f7e.jpg', '3244470342_c08f6bb17e.jpg', '1584315962_5b0b45d02d.jpg']"
flickr_swing_1561658940_a947f2446a_1,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '2192131110_8a40e7c028.jpg', '3187492926_8aa85f80c6.jpg', '2473791980_805c819bd4.jpg', '1561658940_a947f2446a.jpg', '127488876_f2d2a89588.jpg']"
flickr_swing_1561658940_a947f2446a_1_1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['1432179046_8e3d75cf81.jpg', '2061354254_faa5bd294b.jpg', '3053743109_a2d780c0d2.jpg', '3301811927_a2797339e5.jpg', '3044536048_e615466e7f.jpg', '300577375_26cc2773a1.jpg', '1461667284_041c8a2475.jpg', '2271755053_e1b1ec8442.jpg', '3222055946_45f7293bb2.jpg', '3072172967_630e9c69d0.jpg']"
flickr_swing_1561658940_a947f2446a_2,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","['2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '3399284917_721aefe2a7.jpg', '136644343_0e2b423829.jpg', '2192131110_8a40e7c028.jpg', '1404832008_68e432665b.jpg', '2061354254_faa5bd294b.jpg', '1461667284_041c8a2475.jpg', '3052196390_c59dd24ca8.jpg', '3187492926_8aa85f80c6.jpg']"
flickr_swing_1561658940_a947f2446a_3,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '2192131110_8a40e7c028.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '1404832008_68e432665b.jpg', '136644343_0e2b423829.jpg', '1584315962_5b0b45d02d.jpg', '1356796100_b265479721.jpg', '2473791980_805c819bd4.jpg', '3187492926_8aa85f80c6.jpg']"
flickr_swing_1561658940_a947f2446a_4,"[0, 1, 0, 1, 1, 1, 0, 1, 0, 1]","['1404832008_68e432665b.jpg', '2458269558_277012780d.jpg', '2682382530_f9f8fd1e89.jpg', '2192131110_8a40e7c028.jpg', '3399284917_721aefe2a7.jpg', '2061354254_faa5bd294b.jpg', '3290105461_7590f23371.jpg', '3453259666_9ecaa8bb4b.jpg', '3052196390_c59dd24ca8.jpg', '3544793763_b38546a5e8.jpg']"
flickr_swing_1682079482_9a72fa57fa_0,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","['3399284917_721aefe2a7.jpg', '2192131110_8a40e7c028.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '1356796100_b265479721.jpg', '2061354254_faa5bd294b.jpg', '1584315962_5b0b45d02d.jpg', '2473791980_805c819bd4.jpg']"
flickr_swing_1682079482_9a72fa57fa_1,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '136644343_0e2b423829.jpg', '2192131110_8a40e7c028.jpg', '1404832008_68e432665b.jpg', '1356796100_b265479721.jpg', '2061354254_faa5bd294b.jpg', '1561658940_a947f2446a.jpg', '2436081047_bca044c1d3.jpg']"
flickr_swing_1682079482_9a72fa57fa_1_1,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","['3399284917_721aefe2a7.jpg', '2192131110_8a40e7c028.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '1356796100_b265479721.jpg', '2061354254_faa5bd294b.jpg', '1584315962_5b0b45d02d.jpg', '3290105461_7590f23371.jpg']"
flickr_swing_1682079482_9a72fa57fa_2,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","['3399284917_721aefe2a7.jpg', '2192131110_8a40e7c028.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '136644343_0e2b423829.jpg', '2621415349_ef1a7e73be.jpg', '2384353160_f395e9a54b.jpg', '2061354254_faa5bd294b.jpg', '1404832008_68e432665b.jpg', '3503689049_63212220be.jpg']"
flickr_swing_1682079482_9a72fa57fa_3,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","['2061354254_faa5bd294b.jpg', '506738508_327efdf9c3.jpg', '3399284917_721aefe2a7.jpg', '3290105461_7590f23371.jpg', '1356796100_b265479721.jpg', '1404832008_68e432665b.jpg', '3453259666_9ecaa8bb4b.jpg', '3569406219_f37ebf7b92.jpg', '2216695423_1362cb25f3.jpg', '3109704348_c6416244ce.jpg']"
flickr_swing_2061354254_faa5bd294b_2,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '2192131110_8a40e7c028.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '1356796100_b265479721.jpg', '3290105461_7590f23371.jpg', '1584315962_5b0b45d02d.jpg', '127488876_f2d2a89588.jpg']"
flickr_swing_2192131110_8a40e7c028_1,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1]","['3399284917_721aefe2a7.jpg', '136644343_0e2b423829.jpg', '1584315962_5b0b45d02d.jpg', '3453259666_9ecaa8bb4b.jpg', '2140182410_8e2a06fbda.jpg', '2905942129_2b4bf59bc0.jpg', '1561658940_a947f2446a.jpg', '3255482333_5bcee79f7e.jpg', '2458269558_277012780d.jpg', '1682079482_9a72fa57fa.jpg']"
flickr_swing_2192131110_8a40e7c028_1_1,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0]","['3399284917_721aefe2a7.jpg', '3453259666_9ecaa8bb4b.jpg', '2458269558_277012780d.jpg', '136644343_0e2b423829.jpg', '2192131110_8a40e7c028.jpg', '1404832008_68e432665b.jpg', '1561658940_a947f2446a.jpg', '2061354254_faa5bd294b.jpg', '1356796100_b265479721.jpg', '2473791980_805c819bd4.jpg']"
flickr_swing_2192131110_8a40e7c028_2,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","['2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '3399284917_721aefe2a7.jpg', '136644343_0e2b423829.jpg', '2192131110_8a40e7c028.jpg', '1404832008_68e432665b.jpg', '2061354254_faa5bd294b.jpg', '1356796100_b265479721.jpg', '3072114570_e1c0127529.jpg', '3290105461_7590f23371.jpg']"
flickr_swing_2192131110_8a40e7c028_2_1,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","['3399284917_721aefe2a7.jpg', '2192131110_8a40e7c028.jpg', '2458269558_277012780d.jpg', '136644343_0e2b423829.jpg', '3453259666_9ecaa8bb4b.jpg', '1404832008_68e432665b.jpg', '127488876_f2d2a89588.jpg', '2061354254_faa5bd294b.jpg', '2715035273_8fc8b1291c.jpg', '3290105461_7590f23371.jpg']"
flickr_swing_2192131110_8a40e7c028_3,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0]","['2458269558_277012780d.jpg', '3399284917_721aefe2a7.jpg', '3453259666_9ecaa8bb4b.jpg', '2192131110_8a40e7c028.jpg', '1404832008_68e432665b.jpg', '136644343_0e2b423829.jpg', '1356796100_b265479721.jpg', '2061354254_faa5bd294b.jpg', '3052196390_c59dd24ca8.jpg', '3290105461_7590f23371.jpg']"
flickr_swing_2192131110_8a40e7c028_4,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]","['2192131110_8a40e7c028.jpg', '3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '136644343_0e2b423829.jpg', '3453259666_9ecaa8bb4b.jpg', '3258874419_23fec1bdc1.jpg', '3290105461_7590f23371.jpg', '1404832008_68e432665b.jpg', '1356796100_b265479721.jpg', '2061354254_faa5bd294b.jpg']"
flickr_swing_2436081047_bca044c1d3_1,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]","['2458269558_277012780d.jpg', '3399284917_721aefe2a7.jpg', '3453259666_9ecaa8bb4b.jpg', '2192131110_8a40e7c028.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '1356796100_b265479721.jpg', '127488876_f2d2a89588.jpg', '3290105461_7590f23371.jpg', '2061354254_faa5bd294b.jpg']"
flickr_swing_2436081047_bca044c1d3_2,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '2192131110_8a40e7c028.jpg', '1404832008_68e432665b.jpg', '136644343_0e2b423829.jpg', '3187492926_8aa85f80c6.jpg', '3052196390_c59dd24ca8.jpg', '2473791980_805c819bd4.jpg', '3430607596_7e4f74e3ff.jpg']"
flickr_swing_2436081047_bca044c1d3_3,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","['3187492926_8aa85f80c6.jpg', '2192131110_8a40e7c028.jpg', '3255482333_5bcee79f7e.jpg', '2194494220_bb2178832c.jpg', '2458269558_277012780d.jpg', '1714316707_8bbaa2a2ba.jpg', '2384353160_f395e9a54b.jpg', '2621415349_ef1a7e73be.jpg', '2078311270_f01c9eaf4c.jpg', '2309860995_c2e2a0feeb.jpg']"
flickr_swing_2436081047_bca044c1d3_4,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1]","['3399284917_721aefe2a7.jpg', '2192131110_8a40e7c028.jpg', '2458269558_277012780d.jpg', '1584315962_5b0b45d02d.jpg', '3187492926_8aa85f80c6.jpg', '3047264346_e24601bfbf.jpg', '2473791980_805c819bd4.jpg', '1404832008_68e432665b.jpg', '172097782_f0844ec317.jpg', '136644343_0e2b423829.jpg']"
flickr_swing_2447284966_d6bbdb4b6e_3,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '2192131110_8a40e7c028.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '3187492926_8aa85f80c6.jpg', '2473791980_805c819bd4.jpg', '1584315962_5b0b45d02d.jpg', '3052196390_c59dd24ca8.jpg']"
flickr_swing_2458269558_277012780d_0,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '2192131110_8a40e7c028.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '1404832008_68e432665b.jpg', '136644343_0e2b423829.jpg', '2061354254_faa5bd294b.jpg', '1356796100_b265479721.jpg', '3290105461_7590f23371.jpg', '1461667284_041c8a2475.jpg']"
flickr_swing_2458269558_277012780d_1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['3187492926_8aa85f80c6.jpg', '3399284917_721aefe2a7.jpg', '1287475186_2dee85f1a5.jpg', '3430607596_7e4f74e3ff.jpg', '1404832008_68e432665b.jpg', '3413571342_b9855795e2.jpg', '2473791980_805c819bd4.jpg', '3052196390_c59dd24ca8.jpg', '2453971388_76616b6a82.jpg', '1998457059_c9ac9a1e1a.jpg']"
flickr_swing_2458269558_277012780d_1_1,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '2192131110_8a40e7c028.jpg', '3453259666_9ecaa8bb4b.jpg', '2458269558_277012780d.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '3187492926_8aa85f80c6.jpg', '2473791980_805c819bd4.jpg', '1356796100_b265479721.jpg', '1584315962_5b0b45d02d.jpg']"
flickr_swing_2458269558_277012780d_2,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","['2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '3399284917_721aefe2a7.jpg', '1404832008_68e432665b.jpg', '2192131110_8a40e7c028.jpg', '136644343_0e2b423829.jpg', '1461667284_041c8a2475.jpg', '2061354254_faa5bd294b.jpg', '3052196390_c59dd24ca8.jpg', '3072114570_e1c0127529.jpg']"
flickr_swing_2458269558_277012780d_4,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 1]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '127488876_f2d2a89588.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '1356796100_b265479721.jpg', '3052196390_c59dd24ca8.jpg', '154871781_ae77696b77.jpg', '2061354254_faa5bd294b.jpg']"
flickr_swing_2458269558_277012780d_4_1,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 0]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '2192131110_8a40e7c028.jpg', '3453259666_9ecaa8bb4b.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '1356796100_b265479721.jpg', '3290105461_7590f23371.jpg', '2061354254_faa5bd294b.jpg', '1584315962_5b0b45d02d.jpg']"
flickr_swing_2498897831_0bbb5d5b51_2,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '3453259666_9ecaa8bb4b.jpg', '136644343_0e2b423829.jpg', '2458269558_277012780d.jpg', '1404832008_68e432665b.jpg', '2192131110_8a40e7c028.jpg', '2061354254_faa5bd294b.jpg', '1461667284_041c8a2475.jpg', '2473791980_805c819bd4.jpg', '127488876_f2d2a89588.jpg']"
flickr_swing_2498897831_0bbb5d5b51_3,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '136644343_0e2b423829.jpg', '3453259666_9ecaa8bb4b.jpg', '2458269558_277012780d.jpg', '1404832008_68e432665b.jpg', '3187492926_8aa85f80c6.jpg', '2192131110_8a40e7c028.jpg', '3430607596_7e4f74e3ff.jpg', '1356796100_b265479721.jpg', '3052196390_c59dd24ca8.jpg']"
flickr_swing_2588927489_f4da2f11ec_2,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '2192131110_8a40e7c028.jpg', '1404832008_68e432665b.jpg', '136644343_0e2b423829.jpg', '3187492926_8aa85f80c6.jpg', '3052196390_c59dd24ca8.jpg', '2473791980_805c819bd4.jpg', '3430607596_7e4f74e3ff.jpg']"
flickr_swing_2648165716_02e2e74fd6_3,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '3453259666_9ecaa8bb4b.jpg', '2458269558_277012780d.jpg', '2192131110_8a40e7c028.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '3187492926_8aa85f80c6.jpg', '1356796100_b265479721.jpg', '2473791980_805c819bd4.jpg', '1584315962_5b0b45d02d.jpg']"
flickr_swing_2774430374_fee1d793e7_4,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '2192131110_8a40e7c028.jpg', '3453259666_9ecaa8bb4b.jpg', '1461667284_041c8a2475.jpg', '136644343_0e2b423829.jpg', '2061354254_faa5bd294b.jpg', '3187492926_8aa85f80c6.jpg', '1404832008_68e432665b.jpg', '3255482333_5bcee79f7e.jpg']"
flickr_swing_2878190821_6e4e03dc5f_4,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '3453259666_9ecaa8bb4b.jpg', '2458269558_277012780d.jpg', '2192131110_8a40e7c028.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '2061354254_faa5bd294b.jpg', '3187492926_8aa85f80c6.jpg', '1461667284_041c8a2475.jpg', '1584315962_5b0b45d02d.jpg']"
flickr_swing_2894217628_f1a4153dca_2,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]","['2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '3399284917_721aefe2a7.jpg', '136644343_0e2b423829.jpg', '2192131110_8a40e7c028.jpg', '1404832008_68e432665b.jpg', '3072114570_e1c0127529.jpg', '1356796100_b265479721.jpg', '3290105461_7590f23371.jpg', '1561658940_a947f2446a.jpg']"
flickr_swing_2905942129_2b4bf59bc0_0,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '1461667284_041c8a2475.jpg', '3453259666_9ecaa8bb4b.jpg', '1404832008_68e432665b.jpg', '2061354254_faa5bd294b.jpg', '2192131110_8a40e7c028.jpg', '136644343_0e2b423829.jpg', '3290105461_7590f23371.jpg', '3544793763_b38546a5e8.jpg']"
flickr_swing_2905942129_2b4bf59bc0_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['160792599_6a7ec52516.jpg', '1982852140_56425fa7a2.jpg', '2333288869_8c01e4c859.jpg', '260828892_7925d27865.jpg', '2183227136_8bb657846b.jpg', '2218609886_892dcd6915.jpg', '2502905671_c6039804ab.jpg', '1322323208_c7ecb742c6.jpg', '1456393634_74022d9056.jpg', '2256133102_e2c8314ecb.jpg']"
flickr_swing_2905942129_2b4bf59bc0_1_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1461667284_041c8a2475.jpg', '2105756457_a100d8434e.jpg', '160792599_6a7ec52516.jpg', '2431470169_0eeba7d602.jpg', '1432179046_8e3d75cf81.jpg', '1547883892_e29b3db42e.jpg', '2194286203_5dc620006a.jpg', '2189995738_352607a63b.jpg', '2183227136_8bb657846b.jpg', '1322323208_c7ecb742c6.jpg']"
flickr_swing_2905942129_2b4bf59bc0_2,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '1404832008_68e432665b.jpg', '2192131110_8a40e7c028.jpg', '136644343_0e2b423829.jpg', '3187492926_8aa85f80c6.jpg', '2473791980_805c819bd4.jpg', '3430607596_7e4f74e3ff.jpg', '1461667284_041c8a2475.jpg']"
flickr_swing_2905942129_2b4bf59bc0_2_1,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '136644343_0e2b423829.jpg', '2192131110_8a40e7c028.jpg', '1404832008_68e432665b.jpg', '1561658940_a947f2446a.jpg', '1584315962_5b0b45d02d.jpg', '2473791980_805c819bd4.jpg', '2436081047_bca044c1d3.jpg']"
flickr_swing_2905942129_2b4bf59bc0_3,"[1, 0, 0, 1, 1, 1, 0, 1, 1, 0]","['3399284917_721aefe2a7.jpg', '1356796100_b265479721.jpg', '1584315962_5b0b45d02d.jpg', '136644343_0e2b423829.jpg', '1561658940_a947f2446a.jpg', '2905942129_2b4bf59bc0.jpg', '3255482333_5bcee79f7e.jpg', '2192131110_8a40e7c028.jpg', '3453259666_9ecaa8bb4b.jpg', '2140182410_8e2a06fbda.jpg']"
flickr_swing_2905942129_2b4bf59bc0_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1584315962_5b0b45d02d.jpg', '2140182410_8e2a06fbda.jpg', '2289068031_fe26990183.jpg', '1343426964_cde3fb54e8.jpg', '3255482333_5bcee79f7e.jpg', '1472230829_803818a383.jpg', '1714316707_8bbaa2a2ba.jpg', '2310126952_7dc86d88f6.jpg', '1356796100_b265479721.jpg', '3589367895_5d3729e3ea.jpg']"
flickr_swing_3399284917_721aefe2a7_1,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1]","['3399284917_721aefe2a7.jpg', '3453259666_9ecaa8bb4b.jpg', '136644343_0e2b423829.jpg', '2458269558_277012780d.jpg', '2192131110_8a40e7c028.jpg', '1404832008_68e432665b.jpg', '1561658940_a947f2446a.jpg', '2473791980_805c819bd4.jpg', '1356796100_b265479721.jpg', '2061354254_faa5bd294b.jpg']"
flickr_swing_3399284917_721aefe2a7_2,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 0]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '2192131110_8a40e7c028.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '3187492926_8aa85f80c6.jpg', '3052196390_c59dd24ca8.jpg', '2436081047_bca044c1d3.jpg', '2473791980_805c819bd4.jpg']"
flickr_swing_3399284917_721aefe2a7_2_1,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","['2458269558_277012780d.jpg', '3399284917_721aefe2a7.jpg', '3453259666_9ecaa8bb4b.jpg', '2192131110_8a40e7c028.jpg', '136644343_0e2b423829.jpg', '1404832008_68e432665b.jpg', '2436081047_bca044c1d3.jpg', '3052196390_c59dd24ca8.jpg', '1356796100_b265479721.jpg', '1461667284_041c8a2475.jpg']"
flickr_swing_3399284917_721aefe2a7_3,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0]","['3399284917_721aefe2a7.jpg', '3453259666_9ecaa8bb4b.jpg', '2458269558_277012780d.jpg', '1404832008_68e432665b.jpg', '136644343_0e2b423829.jpg', '2192131110_8a40e7c028.jpg', '1461667284_041c8a2475.jpg', '1356796100_b265479721.jpg', '2061354254_faa5bd294b.jpg', '1311388430_4ab0cd1a1f.jpg']"
flickr_swing_3399284917_721aefe2a7_4,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]","['3399284917_721aefe2a7.jpg', '2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '1404832008_68e432665b.jpg', '136644343_0e2b423829.jpg', '2192131110_8a40e7c028.jpg', '1356796100_b265479721.jpg', '3187492926_8aa85f80c6.jpg', '3052196390_c59dd24ca8.jpg', '1584315962_5b0b45d02d.jpg']"
flickr_swing_3453259666_9ecaa8bb4b_0,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]","['2458269558_277012780d.jpg', '3453259666_9ecaa8bb4b.jpg', '3399284917_721aefe2a7.jpg', '136644343_0e2b423829.jpg', '2192131110_8a40e7c028.jpg', '1404832008_68e432665b.jpg', '2436081047_bca044c1d3.jpg', '3052196390_c59dd24ca8.jpg', '2061354254_faa5bd294b.jpg', '1461667284_041c8a2475.jpg']"
flickr_table_1258913059_07c613f7ff_0,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['339658315_fbb178c252.jpg', '3042380610_c5ea61eef8.jpg', '3243588540_b418ac7eda.jpg', '2602258549_7401a3cdae.jpg', '2675685200_0913d84d9b.jpg', '2796801478_8ebd7e550b.jpg', '2949982320_c704b31626.jpg', '2308978137_bfe776d541.jpg', '3222055946_45f7293bb2.jpg', '2228022180_9597b2a458.jpg']"
flickr_table_1258913059_07c613f7ff_3,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 1]","['339658315_fbb178c252.jpg', '2949982320_c704b31626.jpg', '3042380610_c5ea61eef8.jpg', '2105756457_a100d8434e.jpg', '2796801478_8ebd7e550b.jpg', '3243588540_b418ac7eda.jpg', '3521374954_37371b49a4.jpg', '2497420371_74788d7ba1.jpg', '2675685200_0913d84d9b.jpg', '3597326009_3678a98a43.jpg']"
