WordInstance,OriginalWord,MfccLength,WordAvgMfccLength,Precision@10,NofPhonemes,WordLength,NofVowels,NofConsonants,inimagenet,SpeakingSpeed
rock_2208067635_39a03834ca_1,rock,31.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.0967741935483871
rock_2208067635_39a03834ca_2,rock,34.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.08823529411764706
rock_2208067635_39a03834ca_3,rock,27.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.1111111111111111
rock_2208067635_39a03834ca_4,rock,51.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.058823529411764705
rock_2208067635_39a03834ca_4,rock,42.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.07142857142857142
rock_2343525685_3eba3b6686_1,rock,34.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.08823529411764706
rock_2343525685_3eba3b6686_2,rock,29.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.10344827586206896
rock_2343525685_3eba3b6686_3,rock,33.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.09090909090909091
rock_2343525685_3eba3b6686_4,rock,37.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.08108108108108109
rock_2435685480_a79d42e564_0,rock,40.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.075
rock_2435685480_a79d42e564_3,rock,38.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.07894736842105263
rock_2435685480_a79d42e564_4,rock,53.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.05660377358490566
rock_2554081584_233bdf289a_1,rock,31.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.0967741935483871
rock_2554081584_233bdf289a_2,rock,31.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.0967741935483871
rock_2554081584_233bdf289a_3,rock,32.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.09375
rock_2554081584_233bdf289a_4,rock,24.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.125
rock_2554081584_233bdf289a_4,rock,28.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.10714285714285714
rock_2759860913_f75b39d783_0,rock,35.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.08571428571428572
rock_2759860913_f75b39d783_1,rock,45.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.06666666666666667
rock_3016606751_0e8be20abd_1,rock,19.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.15789473684210525
rock_3016606751_0e8be20abd_1,rock,39.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.07692307692307693
rock_3040033126_9f4b88261b_0,rock,32.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.09375
rock_3040033126_9f4b88261b_1,rock,17.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.17647058823529413
rock_3040033126_9f4b88261b_3,rock,37.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.08108108108108109
rock_309687244_4bdf3b591f_0,rock,42.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.07142857142857142
rock_309687244_4bdf3b591f_1,rock,25.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.12
rock_309687244_4bdf3b591f_2,rock,37.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.08108108108108109
rock_309687244_4bdf3b591f_3,rock,44.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.06818181818181818
rock_309687244_4bdf3b591f_4,rock,55.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.05454545454545454
rock_3119875880_22f9129a1c_1,rock,32.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.09375
rock_3119875880_22f9129a1c_2,rock,47.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.06382978723404255
rock_3244470342_c08f6bb17e_2,rock,47.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.06382978723404255
rock_3315616181_15dd137e27_3,rock,31.0,35.96363636363636,,3.0,8.0,1.0,3.0,0.0,0.0967741935483871
sand_1248940539_46d33ed487_0,sand,59.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.06779661016949153
sand_1248940539_46d33ed487_1,sand,48.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.08333333333333333
sand_1248940539_46d33ed487_2,sand,51.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.0784313725490196
sand_1248940539_46d33ed487_4,sand,43.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.09302325581395349
sand_1322323208_c7ecb742c6_1,sand,34.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.11764705882352941
sand_1352410176_af6b139734_0,sand,60.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.06666666666666667
sand_1352410176_af6b139734_4,sand,36.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.1111111111111111
sand_160792599_6a7ec52516_0,sand,51.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.0784313725490196
sand_1897025969_0c41688fa6_2,sand,49.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.08163265306122448
sand_1897025969_0c41688fa6_4,sand,54.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.07407407407407407
sand_1982852140_56425fa7a2_1,sand,37.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.10810810810810811
sand_2049051050_20359a434a_3,sand,53.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.07547169811320754
sand_2194286203_5dc620006a_0,sand,40.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.1
sand_2194286203_5dc620006a_1,sand,59.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.06779661016949153
sand_2194286203_5dc620006a_2,sand,27.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.14814814814814814
sand_2194286203_5dc620006a_3,sand,35.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.11428571428571428
sand_2194286203_5dc620006a_4,sand,31.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.12903225806451613
sand_2295216243_0712928988_0,sand,43.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.09302325581395349
sand_2295216243_0712928988_4,sand,53.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.07547169811320754
sand_2589241160_3832440850_0,sand,45.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.08888888888888889
sand_2589241160_3832440850_1,sand,36.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.1111111111111111
sand_260828892_7925d27865_3,sand,57.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.07017543859649122
sand_260828892_7925d27865_4,sand,43.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.09302325581395349
sand_2683963310_20dcd5e566_2,sand,58.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.06896551724137931
sand_2683963310_20dcd5e566_3,sand,41.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.0975609756097561
sand_2683963310_20dcd5e566_3,sand,37.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.10810810810810811
sand_2729655904_1dd01922fb_0,sand,49.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.08163265306122448
sand_2782433864_5a0c311d87_0,sand,25.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.16
sand_2782433864_5a0c311d87_1,sand,39.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.10256410256410256
sand_280706862_14c30d734a_0,sand,44.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.09090909090909091
sand_2844641033_dab3715a99_0,sand,41.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.0975609756097561
sand_2844641033_dab3715a99_1,sand,61.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.06557377049180328
sand_2844641033_dab3715a99_2,sand,54.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.07407407407407407
sand_2844641033_dab3715a99_3,sand,34.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.11764705882352941
sand_2844641033_dab3715a99_4,sand,27.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.14814814814814814
sand_2933912528_52b05f84a1_1,sand,49.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.08163265306122448
sand_2933912528_52b05f84a1_2,sand,56.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.07142857142857142
sand_2933912528_52b05f84a1_3,sand,38.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.10526315789473684
sand_2933912528_52b05f84a1_4,sand,54.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.07407407407407407
sand_300922408_05a4f9938c_2,sand,35.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.11428571428571428
sand_3070031806_3d587c2a66_0,sand,43.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.09302325581395349
sand_3123463486_f5b36a3624_2,sand,53.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.07547169811320754
sand_3128164023_ebe8da4c32_1,sand,59.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.06779661016949153
sand_3128164023_ebe8da4c32_2,sand,76.0,45.84090909090909,,4.0,4.0,1.0,3.0,0.0,0.05263157894736842
shirt_1082379191_ec1e53f996_0,shirt,48.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.0625
shirt_114051287_dd85625a04_2,shirt,34.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08823529411764706
shirt_1167669558_87a8a467d6_1,shirt,39.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07692307692307693
shirt_1167669558_87a8a467d6_2,shirt,33.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.09090909090909091
shirt_1167669558_87a8a467d6_3,shirt,42.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07142857142857142
shirt_1237985362_dbafc59280_3,shirt,39.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07692307692307693
shirt_1262583859_653f1469a9_1,shirt,39.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07692307692307693
shirt_1262583859_653f1469a9_2,shirt,32.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.09375
shirt_1262583859_653f1469a9_4,shirt,38.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07894736842105263
shirt_1343426964_cde3fb54e8_4,shirt,49.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.061224489795918366
shirt_1389264266_8170bc1c54_1,shirt,46.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.06521739130434782
shirt_1427391496_ea512cbe7f_0,shirt,31.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.0967741935483871
shirt_143688283_a96ded20f1_1,shirt,24.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.125
shirt_143688283_a96ded20f1_2,shirt,37.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08108108108108109
shirt_1509786421_f03158adfc_4,shirt,46.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.06521739130434782
shirt_1682079482_9a72fa57fa_3,shirt,31.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.0967741935483871
shirt_1765164972_92dac06fa9_2,shirt,42.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07142857142857142
shirt_1765164972_92dac06fa9_4,shirt,41.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07317073170731707
shirt_189721896_1ffe76d89e_1,shirt,79.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.0379746835443038
shirt_191003285_edd8d0cf58_3,shirt,39.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07692307692307693
shirt_191003285_edd8d0cf58_3,shirt,37.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08108108108108109
shirt_191003285_edd8d0cf58_4,shirt,33.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.09090909090909091
shirt_2021613437_d99731f986_2,shirt,42.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07142857142857142
shirt_2021613437_d99731f986_3,shirt,32.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.09375
shirt_2064790732_219e52e19c_0,shirt,39.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07692307692307693
shirt_2064790732_219e52e19c_3,shirt,37.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08108108108108109
shirt_219301555_17883a51bd_1,shirt,36.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08333333333333333
shirt_2196107384_361d73a170_1,shirt,37.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08108108108108109
shirt_2224450291_4c133fabe8_3,shirt,34.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08823529411764706
shirt_2306674172_dc07c7f847_0,shirt,37.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08108108108108109
shirt_2307118114_c258e3a47e_0,shirt,34.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08823529411764706
shirt_2307118114_c258e3a47e_2,shirt,28.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.10714285714285714
shirt_2307118114_c258e3a47e_3,shirt,37.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08108108108108109
shirt_2307118114_c258e3a47e_4,shirt,44.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.06818181818181818
shirt_2309860995_c2e2a0feeb_3,shirt,46.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.06521739130434782
shirt_2309860995_c2e2a0feeb_4,shirt,40.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.075
shirt_2343525685_3eba3b6686_0,shirt,36.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08333333333333333
shirt_2384353160_f395e9a54b_4,shirt,35.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08571428571428572
shirt_2384353160_f395e9a54b_4,shirt,38.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07894736842105263
shirt_241031254_0c6f30e3d1_0,shirt,32.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.09375
shirt_241031254_0c6f30e3d1_1,shirt,41.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07317073170731707
shirt_241031254_0c6f30e3d1_4,shirt,24.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.125
shirt_2415803492_56a673dc25_3,shirt,53.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.05660377358490566
shirt_2436081047_bca044c1d3_1,shirt,41.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.07317073170731707
shirt_2436081047_bca044c1d3_2,shirt,35.0,38.6,,3.0,4.0,1.0,4.0,0.0,0.08571428571428572
shorts_106490881_5a2dd9b7bd_0,shorts,64.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.078125
shorts_1096395242_fc69f0ae5a_1,shorts,65.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.07692307692307693
shorts_1131932671_c8d17751b3_4,shorts,55.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.09090909090909091
shorts_1572532018_64c030c974_1,shorts,66.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.07575757575757576
shorts_1572532018_64c030c974_1,shorts,44.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.11363636363636363
shorts_219301555_17883a51bd_1,shorts,53.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.09433962264150944
shorts_2251747182_6b67a3ab8b_4,shorts,36.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.1388888888888889
shorts_2271755053_e1b1ec8442_0,shorts,47.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.10638297872340426
shorts_2351479551_e8820a1ff3_0,shorts,65.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.07692307692307693
shorts_241031254_0c6f30e3d1_0,shorts,56.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.08928571428571429
shorts_241031254_0c6f30e3d1_2,shorts,56.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.08928571428571429
shorts_241031254_0c6f30e3d1_4,shorts,42.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.11904761904761904
shorts_2484190118_e89363c465_1,shorts,48.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.10416666666666667
shorts_2484190118_e89363c465_4,shorts,37.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.13513513513513514
shorts_2501595799_6316001e89_0,shorts,40.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.125
shorts_2533642917_a5eace85e6_2,shorts,64.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.078125
shorts_260520547_944f9f4c91_4,shorts,52.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.09615384615384616
shorts_2682382530_f9f8fd1e89_0,shorts,48.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.10416666666666667
shorts_2682382530_f9f8fd1e89_4,shorts,42.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.11904761904761904
shorts_2693425189_47740c22ed_4,shorts,52.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.09615384615384616
shorts_2774430374_fee1d793e7_0,shorts,68.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.07352941176470588
shorts_2806710650_e201acd913_0,shorts,45.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.1111111111111111
shorts_2806710650_e201acd913_4,shorts,40.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.125
shorts_3027397797_4f1d305ced_1,shorts,56.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.08928571428571429
shorts_3027397797_4f1d305ced_3,shorts,48.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.10416666666666667
shorts_309687244_4bdf3b591f_2,shorts,43.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.11627906976744186
shorts_3187492926_8aa85f80c6_2,shorts,35.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.14285714285714285
shorts_3256275785_9c3af57576_0,shorts,50.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.1
shorts_3358682439_be4b83544c_0,shorts,47.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.10638297872340426
shorts_3359551687_68f2f0212a_3,shorts,42.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.11904761904761904
shorts_3360930596_1e75164ce6_2,shorts,52.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.09615384615384616
shorts_3360930596_1e75164ce6_3,shorts,38.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.13157894736842105
shorts_3413571342_b9855795e2_0,shorts,66.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.07575757575757576
shorts_3430607596_7e4f74e3ff_3,shorts,56.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.08928571428571429
shorts_3430607596_7e4f74e3ff_4,shorts,61.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.08196721311475409
shorts_3497224764_6e17544e0d_0,shorts,43.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.11627906976744186
shorts_3544793763_b38546a5e8_1,shorts,56.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.08928571428571429
shorts_3544793763_b38546a5e8_1,shorts,39.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.1282051282051282
shorts_3544793763_b38546a5e8_2,shorts,72.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.06944444444444445
shorts_3544793763_b38546a5e8_2,shorts,72.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.06944444444444445
shorts_3677318686_b018862bb7_2,shorts,40.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.125
shorts_3745451546_fc8ec70cbd_4,shorts,47.0,51.142857142857146,,5.0,5.0,1.0,5.0,0.0,0.10638297872340426
snow_113678030_87a6a6e42e_2,snow,38.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.07894736842105263
snow_113678030_87a6a6e42e_2,snow,55.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.05454545454545454
snow_115684808_cb01227802_3,snow,79.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.0379746835443038
snow_115684808_cb01227802_4,snow,47.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.06382978723404255
snow_1287073593_f3d2a62455_3,snow,52.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.057692307692307696
snow_1472882567_33dc14c8b6_2,snow,65.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.046153846153846156
snow_1472882567_33dc14c8b6_3,snow,35.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.08571428571428572
snow_1472882567_33dc14c8b6_4,snow,39.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.07692307692307693
snow_1584315962_5b0b45d02d_1,snow,34.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.08823529411764706
snow_1714316707_8bbaa2a2ba_0,snow,35.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.08571428571428572
snow_1714316707_8bbaa2a2ba_1,snow,28.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.10714285714285714
snow_1714316707_8bbaa2a2ba_2,snow,51.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.058823529411764705
snow_1714316707_8bbaa2a2ba_3,snow,28.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.10714285714285714
snow_1714316707_8bbaa2a2ba_4,snow,30.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.1
snow_1714316707_8bbaa2a2ba_4,snow,32.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.09375
snow_2073105823_6dacade004_4,snow,36.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.08333333333333333
snow_2073105823_6dacade004_4,snow,37.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.08108108108108109
snow_2100816230_ff866fb352_2,snow,31.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.0967741935483871
snow_2100816230_ff866fb352_3,snow,39.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.07692307692307693
snow_2124040721_bffc0a091a_4,snow,53.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.05660377358490566
snow_2140182410_8e2a06fbda_0,snow,41.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.07317073170731707
snow_2140182410_8e2a06fbda_1,snow,52.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.057692307692307696
snow_2140182410_8e2a06fbda_2,snow,67.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.04477611940298507
snow_2140182410_8e2a06fbda_3,snow,42.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.07142857142857142
snow_2140182410_8e2a06fbda_4,snow,43.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.06976744186046512
snow_2148916767_644ea6a7fa_0,snow,48.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.0625
snow_2148916767_644ea6a7fa_1,snow,29.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.10344827586206896
snow_2148916767_644ea6a7fa_3,snow,54.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.05555555555555555
snow_2148916767_644ea6a7fa_4,snow,56.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.05357142857142857
snow_2194494220_bb2178832c_4,snow,28.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.10714285714285714
snow_2215136723_960edfea49_1,snow,76.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.039473684210526314
snow_2215136723_960edfea49_2,snow,40.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.075
snow_2215136723_960edfea49_4,snow,37.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.08108108108108109
snow_2285570521_05015cbf4b_0,snow,50.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.06
snow_2285570521_05015cbf4b_2,snow,34.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.08823529411764706
snow_2301525531_edde12d673_0,snow,34.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.08823529411764706
snow_2301525531_edde12d673_2,snow,33.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.09090909090909091
snow_2301525531_edde12d673_3,snow,46.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.06521739130434782
snow_2301525531_edde12d673_4,snow,49.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.061224489795918366
snow_2310126952_7dc86d88f6_1,snow,64.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.046875
snow_2310126952_7dc86d88f6_4,snow,48.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.0625
snow_2317714088_bcd081f926_1,snow,54.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.05555555555555555
snow_2317714088_bcd081f926_3,snow,59.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.05084745762711865
snow_2317714088_bcd081f926_4,snow,42.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.07142857142857142
snow_2340206885_58754a799a_0,snow,46.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.06521739130434782
snow_2340206885_58754a799a_2,snow,40.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.075
snow_2340206885_58754a799a_3,snow,49.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.061224489795918366
snow_2340206885_58754a799a_4,snow,51.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.058823529411764705
snow_2358561039_e215a8d6cd_2,snow,46.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.06521739130434782
snow_2358561039_e215a8d6cd_3,snow,51.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.058823529411764705
snow_2358561039_e215a8d6cd_4,snow,50.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.06
snow_2374652725_32f90fa15c_0,snow,50.0,45.25,,3.0,4.0,1.0,3.0,0.0,0.06
soccer_114051287_dd85625a04_0,soccer,41.0,44.90909090909091,,4.0,4.0,2.0,4.0,0.0,0.0975609756097561
soccer_114051287_dd85625a04_1,soccer,44.0,44.90909090909091,,4.0,4.0,2.0,4.0,0.0,0.09090909090909091
soccer_114051287_dd85625a04_3,soccer,33.0,44.90909090909091,,4.0,4.0,2.0,4.0,0.0,0.12121212121212122
soccer_114051287_dd85625a04_4,soccer,38.0,44.90909090909091,,4.0,4.0,2.0,4.0,0.0,0.10526315789473684
soccer_1402640441_81978e32a9_1,soccer,40.0,44.90909090909091,,4.0,4.0,2.0,4.0,0.0,0.1
soccer_1402640441_81978e32a9_2,soccer,37.0,44.90909090909091,,4.0,4.0,2.0,4.0,0.0,0.10810810810810811
soccer_1402640441_81978e32a9_3,soccer,42.0,44.90909090909091,,4.0,4.0,2.0,4.0,0.0,0.09523809523809523
soccer_1446053356_a924b4893f_1,soccer,69.0,44.90909090909091,,4.0,4.0,2.0,4.0,0.0,0.057971014492753624
soccer_1446053356_a924b4893f_2,soccer,54.0,44.90909090909091,,4.0,4.0,2.0,4.0,0.0,0.07407407407407407
soccer_154871781_ae77696b77_0,soccer,46.0,44.90909090909091,,4.0,4.0,2.0,4.0,0.0,0.08695652173913043
soccer_154871781_ae77696b77_2,soccer,72.0,44.90909090909091,,4.0,4.0,2.0,4.0,0.0,0.05555555555555555
